loc,PM2.5,year,month,day,hour,PM10,AT,BP,SR,RH,WS,WD,NO,NO2,SO2,Ozone,CO,Benzene,NH3,NOx
NehruNagar,118.25,2018,10,13,12,257.75,32.83,987.85,582.22,28.43,0.8,279.13,4.5,25.05,16.28,123.4,0.75,4.55,38.67,14.95
NehruNagar,84.5,2018,10,13,13,196.25,33.05,986.88,551.05,27.05,1.15,296.1,4.5,21.75,12.62,118.1,0.65,3.07,34.88,13.28
NehruNagar,73.75,2018,10,13,14,190.5,32.62,986.05,453.48,29.88,0.85,286.62,4.28,20.17,13.47,108.77,0.6,3.07,32.48,12.2
NehruNagar,53.75,2018,10,13,15,185.25,31.2,985.43,273.08,32.95,0.82,273.27,4.12,18.95,14.42,102.95,0.5,2,31.95,11.43
NehruNagar,61.25,2018,10,13,16,208,28.53,985.43,77.27,38.9,0.7,279.2,4.8,25.55,12.5,81.62,0.75,1.95,31.72,15.53
NehruNagar,88,2018,10,13,17,223,26.28,985.65,35.05,45.27,0.5,279.58,4.83,43.5,12.55,55.8,0.92,2.62,30.75,25.12
NehruNagar,74.25,2018,10,13,18,211.25,24.85,985.95,15.9,53.18,0.38,278.35,6.8,79.25,14.85,19.62,1.43,4.9,32.55,45.62
NehruNagar,106,2018,10,13,19,241.5,24,986.32,12.75,57.67,0.33,288,13.55,94.38,13.82,4.75,1.85,6.17,33.85,59.23
NehruNagar,130.25,2018,10,13,20,267,23.4,986.77,10.92,60.25,0.38,288.85,34.25,94.93,14.43,2.65,1.83,5.9,33.75,76.35
NehruNagar,125.5,2018,10,13,21,258.75,22.7,986.8,10.08,65,0.35,292.52,60.55,86.12,11.52,4.28,2.28,6.27,35,93.2
NehruNagar,153.25,2018,10,13,22,303,22.28,986.75,9.65,67.02,0.3,283.55,62.2,85.97,11.7,3.67,2.15,6.9,36.57,94.43
NehruNagar,122.25,2018,10,13,23,258.25,22,986.7,8.45,66.92,0.33,267.45,52.4,82.55,11.53,3.05,1.67,7.12,37.88,84.6
NehruNagar,118.75,2018,10,14,0,224,21.38,986.4,12.05,67.6,0.3,271.12,21.22,75.38,9.47,2.55,1.18,8.08,37.6,55.4
NehruNagar,117.75,2018,10,14,1,193.25,20.88,986.25,6.53,69.8,0.25,269.1,12.7,69.75,9.25,3.2,0.95,9.58,38.12,45.45
NehruNagar,98.25,2018,10,14,2,169.25,20.42,985.98,6.05,72.6,0.33,280.33,13.075,67.825,8.725,3.6,0.90999997,8.33,34.51,44.725
NehruNagar,98.5,2018,10,14,3,161.5,20.18,985.95,5.08,74.27,0.28,270.45,13.45,65.9,8.2,2.7,0.87,5.25,30.9,44
NehruNagar,109.25,2018,10,14,4,177.5,20.15,986.12,4.77,75.62,0.38,207.17,29.9,61.85,7.43,3.75,0.87,4.23,36.08,55.27
NehruNagar,124,2018,10,14,5,201.5,20.05,986.55,4.88,78.05,0.4,199.72,45.82,55.72,9.05,2.12,1.2,3.95,38.07,65.05
NehruNagar,135.5,2018,10,14,6,222,20.1,987.08,14.68,76.48,0.4,212.6,34.58,57.15,10,2.62,1.13,3.68,38.4,56.6
NehruNagar,122.25,2018,10,14,7,219,22.67,987.6,91.12,63.53,0.62,231.55,25.28,56.32,10.47,7.12,1.13,3.43,38.9,48.65
NehruNagar,110.75,2018,10,14,8,220,25.78,988.2,238.13,50.82,0.8,223.67,14.6,56.98,13.25,20.65,1,3.58,37.4,40.23
NehruNagar,98.75,2018,10,14,9,196.25,28.63,988.45,330.55,42.8,0.73,250.2,12,45.9,16.73,42.8,0.95,2.77,36.88,32.2
NehruNagar,89.25,2018,10,14,10,196.75,30.17,988.57,521.12,38.17,0.83,252.17,6.63,31.07,13.57,76.75,0.8,2.25,35.57,19.92
NehruNagar,80.75,2018,10,14,11,198.25,31.55,988.05,593.28,35.28,0.93,252.67,5.1,24.45,11.28,109.55,0.8,2.35,34.03,15.15
NehruNagar,76.75,2018,10,14,12,201.25,32.75,987.2,605.38,29.65,0.83,261.42,4.43,21.15,10.75,123.52,0.72,2.43,32.42,12.88
NehruNagar,67,2018,10,14,13,190,33.4,986.12,572.38,25.9,1,257.05,4.42,21,9.55,115.75,0.75,3.98,29.75,12.78
NehruNagar,64,2018,10,14,14,184.75,33.35,985.48,461.88,24.7,0.9,259.55,4.52,20.85,10.2,113.62,0.67,3.02,26.9,12.78
NehruNagar,54,2018,10,14,15,175,32.1,985.03,265.25,25.4,0.78,245.37,4.65,24.92,10.08,105.05,0.6,2.43,25.35,15.05
NehruNagar,50.25,2018,10,14,16,189.75,29.58,984.93,65.88,31.03,0.68,251.53,4.07,28.03,9.93,99.52,0.6,2,24.6,16.2
NehruNagar,50,2018,10,14,17,188.25,27.55,984.9,24.83,35.2,0.45,267.7,4.9,54.9,12.73,57.05,0.98,2.63,24.1,31.25
NehruNagar,85.25,2018,10,14,18,246.25,24.9,984.9,10.15,43.45,0.3,278.88,16.45,102.4,14.88,8.47,1.9,5.35,26.1,65.85
NehruNagar,154,2018,10,14,19,322,23.53,985.35,10.67,49.32,0.25,282.4,23.55,103.35,15.18,3,2.1,5.9,26.95,72.15
NehruNagar,110.25,2018,10,14,20,264,22.62,986.03,11.15,54.95,0.23,210.25,40.73,94.83,13.92,3.5,2.17,5.95,28.97,81.65
NehruNagar,142.75,2018,10,14,21,305.5,21.97,986.45,11.17,60,0.18,212.78,104.87,93.5,12.15,3.05,2.8,7.38,31.4,133.3
NehruNagar,123.25,2018,10,14,22,307.25,21.5,986.38,10.25,64.8,0.23,286.28,182.95,90.7,13.3,4.8,3.6,8.92,34.53,195.4
NehruNagar,131,2018,10,14,23,314.25,20.8,986.57,11.05,70.6,0.1,295.42,136.38,86.68,13.95,3.92,2.65,9.8,36.52,155.25
NehruNagar,140,2018,10,15,0,303,19.88,986.67,10.5,76.5,0.1,149.15,91.77,83.52,12.53,4.55,2.08,8.93,37.9,117.25
NehruNagar,157.5,2018,10,15,1,296.5,19.65,986.18,7.97,79,0.2,184.95,117.7,81.67,12.15,6.6,2.02,8.15,40.07,137.62
NehruNagar,157,2018,10,15,2,296.5,20.03,985.9,6.17,77.75,0.18,239.03,111.475,77.024994,10.61,4.98,1.86,7.25,36.9,129.94499
NehruNagar,153.75,2018,10,15,3,265.75,19.8,986.1,5.97,80.5,0.2,173.98,105.25,72.38,9.07,5.55,1.7,6.1,33.73,122.27
NehruNagar,133.5,2018,10,15,4,241,19.87,986.1,4.7,78,0.23,212.33,84.78,73.55,8.95,7.3,1.53,6.15,38.5,106.25
NehruNagar,129,2018,10,15,5,236.25,19.77,986.55,4.67,78.08,0.35,203.9,72.27,66.93,9.2,6.8,1.55,5.65,39.02,92.52
NehruNagar,132,2018,10,15,6,235.5,20.53,987.27,13.95,74.4,0.45,204.3,89.77,66.15,10.62,3.93,1.82,6.35,40.22,106.33
NehruNagar,146,2018,10,15,7,294.25,23.03,988,88.5,63.93,0.33,208.42,97,78.55,13.55,2.92,2,6.02,41.22,118.85
NehruNagar,155.25,2018,10,15,8,346.25,26.28,988.67,223.5,51.98,0.4,196.6,75.4,97.3,14.25,4.93,1.72,5.75,42.65,111.23
NehruNagar,126.5,2018,10,15,9,326.25,29.53,988.97,328.07,43.3,0.5,213.12,25.13,86.15,15.95,24.3,1.28,4.35,42.05,64.27
NehruNagar,91,2018,10,15,10,285.25,31.4,989,517.38,37.4,0.47,200.55,12.25,58.85,16.55,76.45,1.05,3.25,38.9,39.35
NehruNagar,88,2018,10,15,11,262,33.25,988.28,579.48,30.12,0.5,196.65,9.16,50.3,16.985,108.7,0.96,2.8,32.550003,32.335
NehruNagar,83,2018,10,15,12,237.75,34.48,987.3,599.52,24.45,0.58,261.05,6.07,41.75,17.42,104.3575,0.87,3.07,26.2,25.32
NehruNagar,67.5,2018,10,15,13,214,34.73,986.4,558.05,21.25,0.65,259.4,4.85,24.33,12.92,100.015,0.75,3.6,26.85,14.93
NehruNagar,66.75,2018,10,15,14,205,34.45,985.65,434.92,22.07,0.7,276.78,4.38,27.88,15.3,95.6725,0.87,4.32,28.42,16.35
NehruNagar,69,2018,10,15,15,223,33.03,985.25,240.73,26.9,0.6,298.12,4.15,37.75,12.35,91.33,1.05,5.17,29.67,21.45
NehruNagar,70,2018,10,15,16,262,29.98,985.15,77.23,36.45,0.67,311.5,4.75,52.38,15.38,65.75,0.95,3.3,30.6,29.7
NehruNagar,79.25,2018,10,15,17,276.5,27.4,985.38,24.87,45.12,0.7,306.5,7.95,87.57,15.38,36.7,1.58,3.52,33.73,50.88
NehruNagar,159.5,2018,10,15,18,381.25,25.43,985.73,12.1,52.97,0.25,257.73,74.45,135.32,18.7,4.22,3.37,7.57,44.68,130.7
NehruNagar,291,2018,10,15,19,546.25,24.37,986.58,13,56.27,0.13,177.73,73.1,118.85,23.25,5.95,4.15,11.87,44.9,120.7
NehruNagar,229.5,2018,10,15,20,504.5,23.65,987.03,12.6,59.78,0.1,254.2,82.30454,115.549995,26.83,80.93,4.98,13.6,49.7,126.454544
NehruNagar,266.5,2018,10,15,21,537.5,22.85,987.25,12.35,65.5,0.13,246.03,91.509094,112.25,27.68,93.63,5.45,13.2,51.48,132.20909
NehruNagar,226,2018,10,15,22,512.75,22.6,987.2,11.53,66.25,0.25,277.58,100.71364,108.95,38.4,124.515,4.88,12.25,53.65,137.96364
NehruNagar,204.25,2018,10,15,23,513.25,22.1,987.5,12.12,70.25,0.13,195.6,109.91818,105.65,33.03,155.4,4.02,12.42,53.95,143.71819
NehruNagar,168,2018,10,16,0,448.25,21.75,987.4,11.08,74.13,0.1,222.32,119.12273,102.35,63,156.53333,4.18,10.1,53.35,149.47273
NehruNagar,175,2018,10,16,1,428.75,21.3,987.2,9.22,78.02,0.18,234,128.32727,99.05,39.12,157.66667,4.35,10.65,54.77,155.22726
NehruNagar,179,2018,10,16,2,417.5,20.87,986.85,7.8,79.92,0.13,216.82,137.53181,95.75,22.73,158.8,3.78,10.95,52.15,160.98181
NehruNagar,180.75,2018,10,16,3,397.5,20.62,986.45,6.15,81.27,0.15,278,146.73637,92.450005,17.68,120.1,3.3,10.08,53.45,166.73636
NehruNagar,175.75,2018,10,16,4,370.5,20.37,986.7,5.95,85.53,0.18,206.6,155.94092,89.15,15.45,170.65,3.8,10.05,49.85,172.4909
NehruNagar,173.25,2018,10,16,5,344,20.4,987.05,5.18,86.47,0.2,130.47,165.14546,85.850006,14.58,119.65,3.78,10.5,54.35,178.24545
NehruNagar,185.5,2018,10,16,6,351.5,20.95,987.62,11.05,77.4,0.25,139.12,174.35,82.55,14.75,22.2,2.57,9.88,56.88,184
NehruNagar,234.75,2018,10,16,7,455.25,23.3,988.32,91.65,68.93,0.35,137.62,175.72,94.82,16.72,8.75,3.1,8.55,58.72,191.75
NehruNagar,274.25,2018,10,16,8,545.75,25.88,988.83,168.87,54.1,0.9,119.67,63.63,108.45,34.75,4.33,1.8,6.4,56,107.75
NehruNagar,176.5,2018,10,16,9,407.5,28.03,989.07,268.43,46.05,1.25,106,24.15,102.12,37.97,12.67,1.53,5.43,54.45,71.9
NehruNagar,150.25,2018,10,16,10,371,29.83,988.72,337.08,39.9,1.03,131.55,11.5,68.68,24.9,31.67,1.08,4.25,53.73,43.98
NehruNagar,91.75,2018,10,16,11,285.25,32.28,987.72,493.75,34.18,0.72,134.8,8.57,57.77,15.42,54.7,1.13,3.55,49.25,35.78
NehruNagar,85,2018,10,16,12,280.75,34.15,986.65,559.97,29.57,0.68,159.32,6.3,39.08,11.72,74.12,0.9,3.22,42.2,23.95
NehruNagar,80.75,2018,10,16,13,244.5,34.8,985.75,502.72,27,0.45,159.23,4.77,27.65,8.73,82.72,0.78,2.5,38.4,16.65
NehruNagar,65.5,2018,10,16,14,207.25,34.53,985.05,339.97,27.4,0.4,166.33,5.42,37.97,14.3,77.05,0.8,2.15,35.45,22.57
NehruNagar,63.5,2018,10,16,15,205.75,32.7,984.4,171.55,34.85,0.28,238.28,4.48,38.4,14.02,64.38,1.12,2.48,37.9,22.03
NehruNagar,80,2018,10,16,16,243.5,30.95,984.95,79.25,38.55,0.75,76.7,7.62,93.63,13.83,32.68,1.28,3.92,37.4,54.12
NehruNagar,82.75,2018,10,16,17,318.75,29.65,985.02,24.53,42.47,0.75,100.95,57.48,137.63,15.23,5.07,2.05,3.22,39.83,118.05
NehruNagar,102,2018,10,16,18,392.75,27.97,985.12,12.38,49.48,0.45,75.23,82.52,127.92,20.12,1.78,2.93,4.7,44.15,133.28
NehruNagar,158.5,2018,10,16,19,432.75,26.57,985.6,12.67,56.68,0.15,75.2,94.5,117.52,17.72,3.08,4.05,10,47.4,137.38
NehruNagar,209.75,2018,10,16,20,489.25,25.73,985.85,12.3,60.65,0.1,116.25,131.9,114.9,10.5,1.97,4.68,10,46.95,166.6
NehruNagar,151.5,2018,10,16,21,450.25,25.3,986.05,12.55,61.95,0.1,135.1,140.26666,111.933334,11.57,3.47,5.02,9.73,47.7,171.90001
NehruNagar,153.5,2018,10,16,22,450,24.72,986.18,12.65,63.82,0.13,123.6,148.63333,108.96667,13.53,3.4,5.1,10.22,48.05,177.2
NehruNagar,166,2018,10,16,23,480,24.63,986.28,13.25,62.93,0.35,92.22,157,106,14.02,3.35,3.67,9.55,53.18,182.5
NehruNagar,174,2018,10,17,0,453,24.78,986.07,13.17,62.3,0.58,88,92.05,94.1,10.47,2.8,1.9,6.78,55.33,123.05
NehruNagar,179.25,2018,10,17,1,382,23.03,985.52,12.58,72.95,0.2,146.12,39.02,76.15,8.43,3.7,1.47,4.85,57.88,70.4
NehruNagar,176.25,2018,10,17,2,331.5,22.63,985.3,12.08,74.85,0.4,206.15,44,76.75,12,2.6,1.4,4.52,51.9,74.67
NehruNagar,173.5,2018,10,17,3,327,22.52,985.15,11.45,77.17,0.18,84.9,29.43,72.5,11.38,2.4,1.18,3.98,55.57,60.5
NehruNagar,170.75,2018,10,17,4,306.75,22.42,985.43,10.15,76.75,0.35,94.73,18.35,64.8,10.35,3.52,1.1,3.38,56.63,47.43
NehruNagar,172.75,2018,10,17,5,307.75,21.17,985.53,7.3,84.08,0.25,123.45,62.02,64.37,10.42,2.9,1.52,3.4,56.93,82.85
NehruNagar,202.5,2018,10,17,6,355.5,21.15,986.13,14.35,82.72,0.3,107.95,93.75,72.98,10.93,3.6,1.85,4.1,57.68,113.2
NehruNagar,227.25,2018,10,17,7,427,24.08,986.72,88.02,67.98,0.98,110.18,84.15,90.3,12.52,3.85,1.85,4.93,53.88,114.43
NehruNagar,177.5,2018,10,17,8,405,26.65,987.3,226.6,55.7,1.5,108.1,19.33,80,15.68,14.58,1.23,3.7,52.6,56.12
NehruNagar,143.75,2018,10,17,9,361.75,28.88,987.6,286.98,47.62,1.57,116.8,11.93,68.05,22.25,33.95,1.18,3.18,51.65,44.12
NehruNagar,141.75,2018,10,17,10,356.5,31.5,987.47,492.88,37.88,0.7,126.7,6.2,43.27,23.37,70.6,0.95,3.3,50.2,26.05
NehruNagar,125.75,2018,10,17,11,290.75,33.85,986.43,556.72,32.22,0.4,222.73,5.3,42.05,14.3,95.65,1.18,3,48.6,24.73
NehruNagar,116,2018,10,17,12,261.25,35.2,985.28,576.05,27.38,0.7,293.2,4.58,36.6,9.12,101.08,1.05,3.5,41.75,21.18
NehruNagar,101.25,2018,10,17,13,222.75,36.1,984.38,560.17,19.58,0.73,273.28,3.78,25.48,9.2,104.95,0.7,3.3,30.45,14.65
NehruNagar,56,2018,10,17,14,175.5,35.72,983.68,436.53,19.22,0.7,271.47,4.12,23.43,11.12,101.87,0.6,3.27,27.5,13.8
NehruNagar,48.5,2018,10,17,15,168.25,34.5,983.12,267.35,19.65,0.52,264.78,4.05,24.5,11.22,75.48,0.58,3,26.88,14.35
NehruNagar,34,2018,10,17,16,165.5,30.72,982.77,62.62,25.8,0.33,284.4,4.22,24.33,9.4,69.77,0.43,1.82,24.4,14.38
NehruNagar,62.25,2018,10,17,17,218.25,27.25,983.47,25.37,37.52,0.1,58.18,21.3,91.98,12.05,20.58,1.95,2.75,29.9,63.75
NehruNagar,166.25,2018,10,17,18,350.5,25.03,983.62,11.97,46.95,0.15,235.58,74.95,105.1,15.9,10.02,3.22,6.58,33.2,115.27
NehruNagar,196.25,2018,10,17,19,440,24.1,984,12.77,53.82,0.1,197.7,82.71091,103.119995,24.65,9.77,6.3,15.55,36.93,120.549995
NehruNagar,187.25,2018,10,17,20,484.5,23.47,984.13,12.73,57.6,0.15,234.43,90.47182,101.14,20.78,5.4,4.63,15.4,39.93,125.83
NehruNagar,170,2018,10,17,21,477.5,22.97,984.15,11.75,60.95,0.1,296.12,98.23273,99.159996,29.37,6.37,7.08,17.33,42,131.11
NehruNagar,191,2018,10,17,22,575,22.15,984.25,11.35,69.4,0.2,248.7,105.99364,97.18,29.95,10.15,0.01,19.53,49.07,136.39
NehruNagar,220.75,2018,10,17,23,571.25,21.9,984.25,9.68,72.27,0.18,238.47,113.75455,95.2,30.65,8.5,9.22,19.95,51.38,141.67
NehruNagar,200.75,2018,10,18,0,491.5,21.65,984.1,7.27,78.77,0.25,268.23,121.51546,93.22,31.17,8.78,9.4,19.17,53.88,146.95
NehruNagar,193.25,2018,10,18,1,438.25,21.2,984.15,5.77,84.7,0.13,268.38,129.27637,91.24,32.65,15.1,9.73,19.2,59.52,152.23
NehruNagar,193.25,2018,10,18,2,447.5,21.4,984.27,5.17,80.9,0.3,215.3,137.03728,89.26,22.75,10.37,6.53,19.05,52.67,157.51001
NehruNagar,231.5,2018,10,18,3,567.5,20.8,984.75,5.38,81.52,0.18,103.08,144.79819,87.28,16.05,7.93,6.48,16.55,55.15,162.79001
NehruNagar,244.5,2018,10,18,4,562,20.9,984.85,5.67,80.75,0.35,102.42,152.5591,85.3,8.75,5.4,3.68,14.17,55.7,168.07
NehruNagar,239.25,2018,10,18,5,484.25,20.78,985.12,5.6,84.1,0.23,71,160.32,83.32,2.03,3.77,2.25,9.75,59.3,173.35
NehruNagar,222.5,2018,10,18,6,413.5,21.85,985.7,14.75,81.1,0.68,98.78,94.35,89.9,4.293333,2.95,1.68,7.03,59.15,122.95
NehruNagar,194.75,2018,10,18,7,372.5,23.4,986.27,71.7,74.68,1.13,99.9,43.75,93.77,6.5566664,3.1,1.25,4.95,58.27,83.53
NehruNagar,161.75,2018,10,18,8,329.25,24.78,986.83,145.92,69.52,1.28,104.7,23.17,85.82,8.82,6.85,1.13,4.15,57.57,62.55
NehruNagar,154.25,2018,10,18,9,328.25,27,987.07,231.07,60.7,1.63,100.92,13.17,70.88,10.98,20.55,1,3.67,57.43,46.37
NehruNagar,125.75,2018,10,18,10,294.75,28.6,986.78,439.65,55.45,1.95,98.95,10.3,50.2,11.88,34.7,0.8,3.57,55.3,33.1
NehruNagar,127.25,2018,10,18,11,286.25,31.1,986.15,515.67,46.48,1.42,99.5,7.12,41.92,10.95,53.63,1.12,3.28,55.67,26.1
NehruNagar,113.5,2018,10,18,12,265.5,31.08,985.2,268.05,39.6,1.22,106.43,10.25,70.92,9.75,43.88,1.1,3.25,47.88,43.95
NehruNagar,76.75,2018,10,18,13,247,30.32,984.12,327.42,41.5,0.9,105.07,76.28,53.12,9.15,28.07,0.95,3.47,39.75,87.68
NehruNagar,67.75,2018,10,18,14,231,33.57,983.5,430.12,32.47,0.55,146.5,46.2,84.38,14,36.35,1.73,7.62,33.9,81.45
NehruNagar,59,2018,10,18,15,170.75,32.95,982.72,226.05,32.65,0.55,266.37,6.13,46.95,13.5,54.4,0.8,5.1,31.95,27.93
NehruNagar,54,2018,10,18,16,169.25,29.95,982.48,70.35,42.55,0.5,255.12,4.5,47.25,12.97,52.63,0.85,4.7,31.67,26.78
NehruNagar,63.5,2018,10,18,17,220.75,27.18,983.2,24.25,54.6,0.15,107.62,24.05,95.32,12.6,18.42,2.58,5.07,36.07,68.08
NehruNagar,89,2018,10,18,18,326.75,25.45,983.48,12.22,61.3,0.18,117.05,44.36,92.96,19.32,4.7,5.25,10.25,35.52,83.42571
NehruNagar,108,2018,10,18,19,401.25,24.82,984.02,12.95,61.65,0.28,114.75,64.67,90.6,27.3,3.7,5.8,9.33,37.55,98.77143
NehruNagar,113.75,2018,10,18,20,384.5,24.37,984.28,13.1,60.35,0.2,132.7,84.98,88.24,21.2,3.3,4.68,9.78,37.15,114.11714
NehruNagar,125.25,2018,10,18,21,347.5,23.68,984.4,13.05,66.08,0.15,258.47,105.29,85.880005,17.02,3.5,4.85,8.95,36.75,129.46286
NehruNagar,137.25,2018,10,18,22,321.25,23.28,984.5,12.4,71.77,0.15,299.97,125.6,83.520004,17.9,4,5.98,11.55,43.07,144.80858
NehruNagar,139.75,2018,10,18,23,339,23.3,984.92,13.15,69,0.23,172.9,145.91,81.16,16.3,4.4,4.12,11.97,45.5,160.15428
NehruNagar,122.25,2018,10,19,0,303.25,22.73,984.9,12.93,70.43,0.15,172.4,166.22,78.8,12.5,3.05,2.68,8.57,46.25,175.5
NehruNagar,106.75,2018,10,19,1,252.75,22.08,984.65,10.7,72.03,0.25,210.78,128.85,76.03,9.55,1.8,2,6.42,46.1,143.5
NehruNagar,98.5,2018,10,19,2,229.5,21.82,984.78,9.03,66.35,0.3,216.22,104.42,74.82,8.17,2.88,1.45,5.58,43.52,122.83
NehruNagar,84,2018,10,19,3,216,21.88,984.8,8.83,56.82,0.43,207.05,51.55,70.32,7.32,2.8,0.78,3.9,40.02,77.38
NehruNagar,80.5,2018,10,19,4,208.5,20.95,984.77,8.47,61.95,0.43,245.17,21.88,66.25,5.5,2.5,0.6,2.85,37.8,51.07
NehruNagar,82.25,2018,10,19,5,190.5,20.1,985.12,7.38,67.27,0.35,256.23,15.57,62.43,4.25,2.82,1,2.57,39.2,43.9
NehruNagar,94,2018,10,19,6,207,19.8,985.75,13.72,71.18,0.33,290,17.63,56.88,3.45,2.6,1.1,2.48,38.72,42.65
NehruNagar,107,2018,10,19,7,230.5,21.95,986.62,73.25,64.43,0.38,281.4,13.85,48.38,3.48,3.77,1.25,2.75,39.45,34.45
NehruNagar,139.5,2018,10,19,8,294.5,24.85,987.23,176.08,55.92,0.5,299.88,18.02,61.22,9.6,5.65,1.5,4.45,42.6,45.3
NehruNagar,174.25,2018,10,19,9,361.5,27.7,987.75,251.58,47.2,0.53,228.38,22.55,94.95,16.4,15.6,1.62,5.12,45.52,66.8
NehruNagar,198.25,2018,10,19,10,413.25,29.83,987.4,401.07,43.82,0.38,330.95,14.6,113.8,25.92,64.98,2.1,6.38,51.47,70.48
NehruNagar,267.75,2018,10,19,11,522.75,31.78,987.2,427.83,36.67,0.38,143.73,7.33,88.97,55.1,164.12,1.92,7.45,54.23,51.25
NehruNagar,250.5,2018,10,19,12,500,33.05,986.48,449.57,34.35,0.55,212.98,5.77,87.45,37.3,157.92,1.78,6.83,52.4,49.2
NehruNagar,184.5,2018,10,19,13,373.75,34.05,985.65,428.23,30.35,0.43,226.72,4.98,61.92,23.4,150.23,1.35,5.5,44.62,35.1
NehruNagar,126.5,2018,10,19,14,286.5,34.15,984.93,331.2,28.97,0.33,257.5,4.08,37.38,20.62,152.1,1.03,3.98,35.63,21.18
NehruNagar,106.25,2018,10,19,15,247.75,31.38,984.45,119.25,37.75,0.23,275.25,4.2,40.93,19.05,140.97,1.28,4,36.57,23.2
NehruNagar,117.75,2018,10,19,16,269.75,29.53,984.7,67.15,44.95,0.1,278.58,4.25,67.7,17.82,81.43,1.72,5,36.9,37.5
NehruNagar,119.25,2018,10,19,17,301.25,27.17,985.18,22.17,54.02,0.28,303.22,5.73,102.62,18.05,32.35,2.2,5.18,39.48,57.25
NehruNagar,206.25,2018,10,19,18,365.5,24.45,985.75,13.25,65.2,0.15,269.45,38.73,138.8,18.43,6.3,3.82,10.2,48.25,103.32
NehruNagar,347.25,2018,10,19,19,507.5,23.28,986.28,11.92,71.2,0.2,288.83,50.3,131.08,22.35,5.2,4.55,17.2,50.27,108.65
NehruNagar,339.75,2018,10,19,20,539.25,23.02,987.05,9.95,72.88,0.15,232.12,37.4,124.1,17.05,2.73,2.88,8.7,44.05,94.53
NehruNagar,258.25,2018,10,19,21,432.25,22.78,987.15,6.58,72.23,0.33,296.25,55.03,119.2,16.9,3.6,3.18,9.25,45.55,106.22
NehruNagar,287.75,2018,10,19,22,442,22.12,987.68,6.2,74.12,0.2,237.8,40.1,109.42,14.52,3.27,2.75,8.28,46.88,88.9
NehruNagar,237.5,2018,10,19,23,382,21.22,988.12,6.55,77.23,0.13,171.85,31.8,97.7,12.42,2.45,2.3,6.65,47.2,75.88
NehruNagar,233,2018,10,20,0,357.75,21.4,987.88,4.8,70.85,0.28,264.83,34.38,89.65,10.92,2.82,1.95,5.97,47.72,73.73
NehruNagar,234.5,2018,10,20,1,336.5,20.68,987.88,5.17,70.57,0.13,245.27,32.1,79.83,10.45,1.8,1.63,5.25,48.3,66.62
NehruNagar,236.25,2018,10,20,2,322.25,20.45,987.72,4.9,69.25,0.13,254.05,16.2,64.15,11.55,3.42,1.5,4.83,44.1,45.35
NehruNagar,229,2018,10,20,3,303,20.03,987.8,5.53,70.52,0.1,173.15,7.77,57.5,10.85,3.48,1.4,4.2,45.32,34.93
NehruNagar,230,2018,10,20,4,301.75,19.53,987.95,5.67,73.75,0.1,164.92,7.38,53.12,10.12,3.48,1.4,3.98,45.5,32.3
NehruNagar,219.75,2018,10,20,5,284,19.18,988.25,5.68,76.75,0.1,204.38,8.8,51.45,8.98,3.25,1.42,3.95,44.62,32.98
NehruNagar,214.5,2018,10,20,6,282.25,19.25,988.8,10.67,80.55,0.1,208.22,26.65,46.55,8.85,4.73,1.68,4.73,46.43,44.48
NehruNagar,244.25,2018,10,20,7,342.5,22.17,989.38,71,73.97,0.23,253.02,108.78,58.2,11.17,4.75,2.52,5.65,46.98,117.38
NehruNagar,255.5,2018,10,20,8,409.25,26.85,989.9,170.23,52.78,0.43,278.5,80.28,91.15,14.7,4.7,2.32,6.25,48,112.1
NehruNagar,209.75,2018,10,20,9,398.25,29.4,990.32,260.2,38.62,0.57,291.08,38.63,101.1,16.33,8.53,1.7,5.2,45.03,83.3
NehruNagar,162.5,2018,10,20,10,318,30.9,990.5,438.25,32.1,0.38,309.83,10.7,75.7,17.02,49.35,1.5,4.62,44.52,46.98
NehruNagar,132.5,2018,10,20,11,288.75,33.12,989.82,526.65,25.78,0.5,290.3,7.1,50.62,14.62,65.25,0.9,3.85,36.75,30.75
NehruNagar,91.25,2018,10,20,12,211.75,33.65,989.05,528.05,24.38,0.43,278.02,5.8,48.57,13.05,98.33,1.13,3.35,39.45,28.6
NehruNagar,116.5,2018,10,20,13,251,33.98,987.8,434,23.72,0.45,295.25,4.45,46.93,15.2,148.58,1.15,5.05,42.93,26.58
NehruNagar,106,2018,10,20,14,256,34.13,987,390.7,20.83,0.55,281.25,4.4,37.12,14.9,124.97,0.85,4.6,30.45,21.35
NehruNagar,76.25,2018,10,20,15,217.5,31.83,986.65,202.67,28.18,0.75,308.55,3.75,40.6,18.83,113.3,0.88,3.65,28.4,22.68
NehruNagar,94.25,2018,10,20,16,244.75,28.9,986.7,64.9,33.9,0.63,296.5,4.32,51.73,22.12,78.35,0.83,2.82,24.28,29.05
NehruNagar,98,2018,10,20,17,289,26.05,987.03,19.9,41.82,0.38,290.77,4.98,88.28,23.87,36.1,1.53,3.7,32.33,49.05
NehruNagar,144.25,2018,10,20,18,431.5,23.7,987.75,12.25,48.75,0.13,234.8,38.45,144.15,20.75,6.25,2.7,4.83,40.3,106.17
NehruNagar,212.25,2018,10,20,19,414.5,23.72,987.9,11.55,47.62,0.7,307.5,97.1,148.2,23.4,3.75,2.95,11.07,38.07,155.95
NehruNagar,161,2018,10,20,20,364.5,23.28,988.25,12.55,48.43,0.47,301.98,79.2,121.08,18.07,2.7,2.45,7.4,36.8,127.05
